"","ensembl_gene_id","res","Identifier"
"3680","ENSG00000102886","NotSig","NM_024307"
"3681","ENSG00000163125","NotSig","NM_001297673"
"3682","ENSG00000167862","NotSig","NM_001303265"
"3683","ENSG00000278540","NotSig","NM_000664"
"3684","ENSG00000205704","NotSig","NM_001395940"
"3685","ENSG00000204954","NotSig","NM_001135570"
"3686","ENSG00000196502","NotSig","NM_001055"
"3687","ENSG00000172216","NotSig","NM_001285878"
"3688","ENSG00000164663","NotSig","NM_001286554"
"3689","ENSG00000166927","NotSig","NM_021201"
"3690","ENSG00000101057","NotSig","NM_001278610"
"3691","ENSG00000187699","NotSig","NM_001042519"
"3692","ENSG00000155256","NotSig","NM_001002261"
"3693","ENSG00000125520","NotSig","NM_020062"
"3694","ENSG00000149527","NotSig","NM_001303012"
"3695","ENSG00000152127","NotSig","NM_001371457"
"3696","ENSG00000198216","NotSig","NM_000721"
"3697","ENSG00000164683","NotSig","NM_001040708"
"3698","ENSG00000107669","NotSig","NM_001001976"
"3699","ENSG00000139192","NotSig","NM_001351355"
"3700","ENSG00000101220","NotSig","NM_001039140"
"3701","ENSG00000110628","NotSig","NM_001315501"
"3702","ENSG00000051128","NotSig","NM_001145721"
"3703","ENSG00000171055","NotSig","NM_001042548"
"3704","ENSG00000230143","NotSig","NM_001318875"
"3705","ENSG00000149474","NotSig","NM_001384192"
"3706","ENSG00000101493","NotSig","NM_014643"
"3707","ENSG00000278458","NotSig","NM_001193465"
"3708","ENSG00000196659","NotSig","NM_152517"
"3709","ENSG00000086758","NotSig","NM_031407"
"3710","ENSG00000169918","NotSig","NM_001329907"
"3711","ENSG00000109787","NotSig","NM_016531"
"3712","ENSG00000271383","NotSig","NM_001351365"
"3713","ENSG00000107518","NotSig","NM_001276282"
"3714","ENSG00000148824","NotSig","NM_138384"
"3715","ENSG00000088888","NotSig","NM_001206491"
"3716","ENSG00000101464","NotSig","NM_080476"
"3717","ENSG00000152154","NotSig","NM_001167959"
"3718","ENSG00000169155","NotSig","NM_001135776"
"3719","ENSG00000136603","NotSig","NM_001145097"
"3720","ENSG00000198064","NotSig","NM_001321892"
"3721","ENSG00000138756","NotSig","NM_001419799"
"3722","ENSG00000273831","NotSig","NM_198075"
"3723","ENSG00000128805","NotSig","NM_001256024"
"3724","ENSG00000003402","NotSig","NM_001127183"
"3725","ENSG00000023909","NotSig","NM_001308253"
"3726","ENSG00000086848","NotSig","NM_001077690"
"3727","ENSG00000180644","NotSig","NM_001083116"
"3728","ENSG00000120334","NotSig","NM_001127181"
"3729","ENSG00000172803","NotSig","NM_152760"
"3730","ENSG00000183010","NotSig","NM_001282279"
"3731","ENSG00000185278","NotSig","NM_001122770"
"3732","ENSG00000270882","NotSig","NM_003548"
"3733","ENSG00000275063","NotSig","XM_011546198"
"3734","ENSG00000135046","NotSig","NM_000700"
"3735","ENSG00000101003","NotSig","NM_001410830"
"3736","ENSG00000145246","NotSig","NM_020453"
"3737","ENSG00000161048","NotSig","NM_001122838"
"3738","ENSG00000138795","NotSig","NM_001130713"
"3739","ENSG00000044446","NotSig","NM_000292"
"3740","ENSG00000170579","NotSig","NM_001003809"
"3741","ENSG00000273574","NotSig","NM_001301782"
"3742","ENSG00000164291","NotSig","NM_198150"
"3743","ENSG00000167749","NotSig","NM_001302961"
"3744","ENSG00000106443","NotSig","NM_001007157"
"3745","ENSG00000269825","NotSig","NM_001396016"
"3746","ENSG00000159202","NotSig","NM_023079"
"3747","ENSG00000254402","NotSig","NM_001024678"
"3748","ENSG00000236782","NotSig","NM_001395468"
"3749","ENSG00000197766","NotSig","NM_001317335"
"3750","ENSG00000197153","NotSig","NM_003535"
"3751","ENSG00000138459","NotSig","NM_001348905"
"3752","ENSG00000142409","NotSig","NM_001002836"
"3753","ENSG00000160908","NotSig","NM_001345967"
"3754","ENSG00000100298","NotSig","NM_001166002"
"3755","ENSG00000182670","NotSig","NM_001001894"
"3756","ENSG00000149823","NotSig","NM_013265"
"3757","ENSG00000172738","NotSig","NM_001162900"
"3758","ENSG00000162065","NotSig","NM_001199107"
"3759","ENSG00000136449","NotSig","NM_001366294"
"3760","ENSG00000158089","NotSig","NM_001253826"
"3761","ENSG00000112149","NotSig","NM_001040280"
"3762","ENSG00000132549","NotSig","NM_015243"
"3763","ENSG00000140682","NotSig","NM_001042454"
"3764","ENSG00000110171","NotSig","NM_001248006"
"3765","ENSG00000125618","NotSig","NM_003466"
"3766","ENSG00000166734","NotSig","NM_138423"
"3767","ENSG00000149554","NotSig","NM_001114121"
"3768","ENSG00000122386","NotSig","NM_001042428"
"3769","ENSG00000148356","NotSig","NM_001005373"
"3770","ENSG00000198920","NotSig","NM_001351225"
"3771","ENSG00000106366","NotSig","NM_000602"
"3772","ENSG00000101457","NotSig","NM_052951"
"3773","ENSG00000166153","NotSig","NM_001319310"
"3774","ENSG00000224455","NotSig","NM_001289174"
"3775","ENSG00000140987","NotSig","NM_001284527"
"3776","ENSG00000170633","NotSig","NM_001256858"
"3777","ENSG00000177885","NotSig","NM_002086"
"3778","ENSG00000114757","NotSig","NM_001256750"
"3779","ENSG00000184349","NotSig","NM_001410773"
"3780","ENSG00000103569","NotSig","NM_001320635"
"3781","ENSG00000278016","NotSig","NM_032862"
"3782","ENSG00000276561","NotSig","NM_001572"
"3783","ENSG00000137216","NotSig","NM_001318792"
"3784","ENSG00000179632","NotSig","NM_032272"
"3785","ENSG00000206256","NotSig","NM_001204103"
"3786","ENSG00000171466","NotSig","NM_001130031"
"3787","ENSG00000102158","NotSig","NM_001367916"
"3788","ENSG00000151835","NotSig","NM_001278055"
"3789","ENSG00000173567","NotSig","NM_001145168"
"3790","ENSG00000169129","NotSig","NM_001001936"
"3791","ENSG00000062524","NotSig","NM_001135685"
"3792","ENSG00000204252","NotSig","NM_002119"
"3793","ENSG00000189420","NotSig","NM_001136273"
"3794","ENSG00000104549","NotSig","NM_003129"
"3795","ENSG00000109684","NotSig","NM_052964"
"3796","ENSG00000108106","NotSig","NM_014501"
"3797","ENSG00000102024","NotSig","NM_001136025"
"3798","ENSG00000196371","NotSig","NM_002033"
"3799","ENSG00000180891","NotSig","NM_001271875"
"3800","ENSG00000016391","NotSig","NM_018397"
"3801","ENSG00000274349","NotSig","NM_001317916"
"3802","ENSG00000145416","NotSig","NM_001166373"
"3803","ENSG00000174206","NotSig","NM_001300940"
"3804","ENSG00000145945","NotSig","NM_012135"
"3805","ENSG00000153814","NotSig","NM_175061"
"3806","ENSG00000155275","NotSig","NM_001031742"
"3807","ENSG00000073536","NotSig","NM_001014445"
"3808","ENSG00000142347","NotSig","NM_001348355"
"3809","ENSG00000134077","NotSig","NM_001114092"
"3810","ENSG00000178665","NotSig","NM_001366796"
"3811","ENSG00000011304","NotSig","NM_001411140"
"3812","ENSG00000163219","NotSig","NM_001007231"
"3813","ENSG00000175087","NotSig","NM_001243532"
"3814","ENSG00000226264","NotSig","NM_002118"
"3815","ENSG00000274997","NotSig","NM_080596"
"3816","ENSG00000169087","NotSig","NM_001320728"
"3817","ENSG00000110375","NotSig","NM_006760"
"3818","ENSG00000118689","NotSig","NM_001415139"
"3819","ENSG00000021300","NotSig","NM_001130033"
"3820","ENSG00000175550","NotSig","NM_006442"
"3821","ENSG00000160460","NotSig","NM_020971"
"3822","ENSG00000132434","NotSig","NM_018697"
"3823","ENSG00000155158","NotSig","NM_001168339"
"3824","ENSG00000139546","NotSig","NM_004178"
"3825","ENSG00000174871","NotSig","NM_182553"
"3826","ENSG00000122507","NotSig","NM_001033604"
"3827","ENSG00000038382","NotSig","NM_007118"
"3828","ENSG00000169926","NotSig","NM_001302461"
"3829","ENSG00000163596","NotSig","NM_001288622"
"3830","ENSG00000164080","NotSig","NM_001322253"
"3831","ENSG00000224587","NotSig","NM_014641"
"3832","ENSG00000124657","NotSig","NM_012367"
"3833","ENSG00000235657","NotSig","NM_001242758"
"3834","ENSG00000157212","NotSig","NM_007349"
"3835","ENSG00000173218","NotSig","NM_001172411"
"3836","ENSG00000213214","NotSig","NM_001003702"
"3837","ENSG00000244038","NotSig","NM_005216"
"3838","ENSG00000130822","NotSig","NM_001039582"
"3839","ENSG00000274211","NotSig","NM_014598"
"3840","ENSG00000156500","NotSig","NM_001170779"
"3841","ENSG00000230797","NotSig","NM_206923"
"3842","ENSG00000140009","NotSig","NM_001040275"
"3843","ENSG00000134460","NotSig","NM_000417"
"3844","ENSG00000243943","NotSig","NM_001271286"
"3845","ENSG00000236418","NotSig","NM_002122"
"3846","ENSG00000087903","NotSig","NM_000635"
"3847","ENSG00000123144","NotSig","NM_001329738"
"3848","ENSG00000167703","NotSig","NM_001284498"
"3849","ENSG00000143195","NotSig","NM_001410891"
"3850","ENSG00000177989","NotSig","NM_001014440"
"3851","ENSG00000197405","NotSig","NM_001736"
"3852","ENSG00000148411","NotSig","NM_144653"
"3853","ENSG00000197721","NotSig","NM_175710"
"3854","ENSG00000257591","NotSig","NM_145233"
"3855","ENSG00000159322","NotSig","NM_001365223"
"3856","ENSG00000084112","NotSig","NM_001161330"
"3857","ENSG00000120699","NotSig","NM_181503"
"3858","ENSG00000186300","NotSig","NM_001172775"
"3859","ENSG00000138166","NotSig","NM_004419"
"3860","ENSG00000142867","NotSig","NM_001320715"
"3861","ENSG00000270231","NotSig","NM_001037501"
"3862","ENSG00000089685","NotSig","NM_001012270"
"3863","ENSG00000116885","NotSig","NM_001330493"
"3864","ENSG00000163755","NotSig","NM_001308258"
"3865","ENSG00000108306","NotSig","NM_001184906"
"3866","ENSG00000089847","NotSig","NM_001393552"
"3867","ENSG00000123427","NotSig","NM_015433"
"3868","ENSG00000198690","NotSig","NM_001146094"
"3869","ENSG00000121671","NotSig","NM_001127457"
"3870","ENSG00000100583","NotSig","NM_001010860"
"3871","ENSG00000145911","NotSig","NM_015111"
"3872","ENSG00000114956","NotSig","NM_001318859"
"3873","ENSG00000217128","NotSig","NM_001008738"
"3874","ENSG00000105732","NotSig","NM_001330519"
"3875","ENSG00000104518","NotSig","NM_001166237"
"3876","ENSG00000134575","NotSig","NM_001131064"
"3877","ENSG00000205213","NotSig","NM_001346432"
"3878","ENSG00000187942","NotSig","NM_001013693"
"3879","ENSG00000107614","NotSig","NM_001321006"
"3880","ENSG00000167840","NotSig","NM_001320952"
"3881","ENSG00000126458","NotSig","NM_006270"
"3882","ENSG00000160013","NotSig","NM_000960"
"3883","ENSG00000184368","NotSig","NM_001168465"
"3884","ENSG00000186185","NotSig","NM_001080443"
"3885","ENSG00000188687","NotSig","NM_001386136"
"3886","ENSG00000070047","NotSig","NM_001286581"
"3887","ENSG00000282003","NotSig","NM_001286277"
"3888","ENSG00000106992","NotSig","NM_000476"
"3889","ENSG00000158435","NotSig","NM_017546"
"3890","ENSG00000159788","NotSig","NM_001394154"
"3891","ENSG00000121594","NotSig","NM_005191"
"3892","ENSG00000274443","NotSig","NM_001243237"
"3893","ENSG00000100564","NotSig","NM_001363694"
"3894","ENSG00000101224","NotSig","NM_001287516"
"3895","ENSG00000003400","NotSig","NM_001206524"
"3896","ENSG00000165138","NotSig","NM_173551"
"3897","ENSG00000165272","NotSig","NM_001318144"
"3898","ENSG00000227372","NotSig","NM_207306"
"3899","ENSG00000171777","NotSig","NM_001146202"
"3900","ENSG00000239306","NotSig","NM_001198836"
"3901","ENSG00000119541","NotSig","NM_004869"
"3902","ENSG00000121039","NotSig","NM_172037"
"3903","ENSG00000176490","NotSig","NM_145173"
"3904","ENSG00000281601","NotSig","NM_001005851"
"3905","ENSG00000187601","NotSig","NM_014061"
"3906","ENSG00000101082","NotSig","NM_032214"
"3907","ENSG00000254505","NotSig","NM_014169"
"3908","ENSG00000229685","NotSig","NM_001242524"
"3909","ENSG00000196754","NotSig","NM_001366406"
"3910","ENSG00000088451","NotSig","NM_001304430"
"3911","ENSG00000175470","NotSig","NM_001003656"
"3912","ENSG00000227222","NotSig","NM_001164239"
"3913","ENSG00000226634","NotSig","NM_001303007"
"3914","ENSG00000236296","NotSig","NM_001011539"
"3915","ENSG00000124688","NotSig","NM_001003690"
"3916","ENSG00000271254","NotSig","NM_001395905"
"3917","ENSG00000197296","NotSig","NM_001080472"
"3918","ENSG00000006530","NotSig","NM_001364948"
"3919","ENSG00000140297","NotSig","NM_004751"
"3920","ENSG00000149548","NotSig","NM_025004"
"3921","ENSG00000189050","NotSig","NM_016125"
"3922","ENSG00000137807","NotSig","NM_001281301"
"3923","ENSG00000136877","NotSig","NM_001018078"
"3924","ENSG00000166928","NotSig","NM_001079692"
"3925","ENSG00000137875","NotSig","NM_001306168"
"3926","ENSG00000051341","NotSig","NM_006596"
"3927","ENSG00000101346","NotSig","NM_015352"
"3928","ENSG00000088826","NotSig","NM_001270691"
"3929","ENSG00000253626","NotSig","NM_001099692"
"3930","ENSG00000148832","NotSig","NM_152911"
"3931","ENSG00000108179","NotSig","NM_005729"
"3932","ENSG00000112984","NotSig","NM_005733"
"3933","ENSG00000147144","NotSig","NM_001163321"
"3934","ENSG00000213442","NotSig","NR_001593"
"3935","ENSG00000136895","NotSig","NM_001286779"
"3936","ENSG00000101452","NotSig","NM_001190809"
"3937","ENSG00000116560","NotSig","NM_005066"
"3938","ENSG00000122862","NotSig","NM_001321053"
"3939","ENSG00000096872","NotSig","NM_001099222"
"3940","ENSG00000168038","NotSig","NM_001322500"
"3941","ENSG00000137494","NotSig","NM_001300972"
"3942","ENSG00000196177","NotSig","NM_001330174"
"3943","ENSG00000122678","NotSig","NM_001284330"
"3944","ENSG00000112877","NotSig","NM_018140"
"3945","ENSG00000110931","NotSig","NM_001270485"
"3946","ENSG00000229300","NotSig","NM_001040437"
"3947","ENSG00000116285","NotSig","NM_018948"
"3948","ENSG00000166295","NotSig","NM_001242546"
"3949","ENSG00000077984","NotSig","NM_003650"
"3950","ENSG00000169418","NotSig","NM_000906"
"3951","ENSG00000277033","NotSig","NM_001009905"
"3952","ENSG00000115540","NotSig","NM_001100819"
"3953","ENSG00000078487","NotSig","NM_001258008"
"3954","ENSG00000080200","NotSig","NM_153605"
"3955","ENSG00000166025","NotSig","NM_001301007"
"3956","ENSG00000164638","NotSig","NM_001040661"
"3957","ENSG00000177465","NotSig","NM_152331"
"3958","ENSG00000140406","NotSig","NM_022566"
"3959","ENSG00000169231","NotSig","NM_001252607"
"3960","ENSG00000115904","NotSig","NM_001382394"
"3961","ENSG00000217442","NotSig","NM_001123225"
"3962","ENSG00000215183","NotSig","NM_001044264"
"3963","ENSG00000119669","NotSig","NM_024496"
"3964","ENSG00000228049","NotSig","NM_032958"
"3965","ENSG00000139998","NotSig","NM_001308154"
"3966","ENSG00000143819","NotSig","NM_000120"
"3967","ENSG00000112419","NotSig","NM_001100164"
"3968","ENSG00000170855","NotSig","NM_016399"
"3969","ENSG00000166126","NotSig","NM_030943"
"3970","ENSG00000177103","NotSig","NM_001367904"
"3971","ENSG00000262911","NotSig","NM_001040192"
"3972","ENSG00000188859","NotSig","NM_001017961"
"3973","ENSG00000188312","NotSig","NM_001012267"
"3974","ENSG00000010610","NotSig","NM_000616"
"3975","ENSG00000064393","NotSig","NM_001113239"
"3976","ENSG00000119782","NotSig","NM_001322963"
"3977","ENSG00000131069","NotSig","NM_001076552"
"3978","ENSG00000119723","NotSig","NM_182476"
"3979","ENSG00000280495","NotSig","NM_001318486"
"3980","ENSG00000282684","NotSig","NM_015117"
"3981","ENSG00000197150","NotSig","NM_001282291"
"3982","ENSG00000266405","NotSig","NR_033754"
"3983","ENSG00000205038","NotSig","NM_177531"
"3984","ENSG00000262599","NotSig","NM_001080392"
"3985","ENSG00000223493","NotSig","NM_006929"
"3986","ENSG00000269313","NotSig","NM_001099680"
"3987","ENSG00000174516","NotSig","NM_001098510"
"3988","ENSG00000173801","NotSig","NM_001352773"
"3989","ENSG00000129250","NotSig","NM_006612"
"3990","ENSG00000042088","NotSig","NM_001008744"
"3991","ENSG00000114796","NotSig","NM_001349413"
"3992","ENSG00000117481","NotSig","NM_001256127"
"3993","ENSG00000236552","NotSig","NR_026712"
"3994","ENSG00000106948","NotSig","NM_001317950"
"3995","ENSG00000156671","NotSig","NM_001174156"
"3996","ENSG00000276903","NotSig","NM_003511"
"3997","ENSG00000140511","NotSig","NM_001307952"
"3998","ENSG00000176809","NotSig","NM_001303255"
"3999","ENSG00000109794","NotSig","NM_001006655"
"4000","ENSG00000158863","NotSig","NM_001354250"
"4001","ENSG00000137843","NotSig","NM_001276717"
"4002","ENSG00000136888","NotSig","NM_004888"
"4003","ENSG00000110092","NotSig","NM_053056"
"4004","ENSG00000070961","NotSig","NM_001001323"
"4005","ENSG00000125037","NotSig","NM_001394674"
"4006","ENSG00000118276","NotSig","NM_001330570"
"4007","ENSG00000099822","NotSig","NM_001194"
"4008","ENSG00000167077","NotSig","NM_152513"
"4009","ENSG00000125826","NotSig","NM_001323956"
"4010","ENSG00000183576","NotSig","NM_032233"
"4011","ENSG00000160883","NotSig","NM_002115"
"4012","ENSG00000214941","NotSig","NM_001042697"
"4013","ENSG00000186130","NotSig","NM_006626"
"4014","ENSG00000173436","NotSig","NM_001032363"
"4015","ENSG00000141582","NotSig","NM_003655"
"4016","ENSG00000064886","NotSig","NM_001025197"
"4017","ENSG00000132275","NotSig","NM_015324"
"4018","ENSG00000127249","NotSig","NM_032279"
"4019","ENSG00000171044","NotSig","NM_173683"
"4020","ENSG00000228463","NotSig","NR_182074"
"4021","ENSG00000186765","NotSig","NM_001077182"
"4022","ENSG00000165861","NotSig","NM_001281734"
"4023","ENSG00000157077","NotSig","NM_004799"
"4024","ENSG00000155850","NotSig","NM_000112"
"4025","ENSG00000137135","NotSig","NM_032818"
"4026","ENSG00000140950","NotSig","NM_020947"
"4027","ENSG00000067057","NotSig","NM_001242339"
"4028","ENSG00000206562","NotSig","NM_001301790"
"4029","ENSG00000134285","NotSig","NM_001143781"
"4030","ENSG00000064652","NotSig","NM_014035"
"4031","ENSG00000274047","NotSig","NM_001163544"
"4032","ENSG00000282379","NotSig","NM_001102594"
"4033","ENSG00000132570","NotSig","NM_032151"
"4034","ENSG00000227420","NotSig","NM_014046"
"4035","ENSG00000184117","NotSig","NM_001202502"
"4036","ENSG00000176170","NotSig","NM_001142601"
"4037","ENSG00000111678","NotSig","NM_001301834"
"4038","ENSG00000067369","NotSig","NM_001141979"
"4039","ENSG00000144045","NotSig","NM_133637"
"4040","ENSG00000169635","NotSig","NM_015094"
"4041","ENSG00000132958","NotSig","NM_001141968"
"4042","ENSG00000170873","NotSig","NM_001282971"
"4043","ENSG00000010818","NotSig","NM_006734"
"4044","ENSG00000133597","NotSig","NM_052853"
"4045","ENSG00000163069","NotSig","NM_000232"
"4046","ENSG00000263956","NotSig","NM_001101663"
"4047","ENSG00000162337","NotSig","NM_001291902"
"4048","ENSG00000127463","NotSig","NM_001271427"
"4049","ENSG00000170298","NotSig","NM_001042685"
"4050","ENSG00000042429","NotSig","NM_004268"
"4051","ENSG00000147231","NotSig","NM_001184782"
"4052","ENSG00000167085","NotSig","NM_001281496"
"4053","ENSG00000156521","NotSig","NM_001040273"
"4054","ENSG00000198934","NotSig","NM_020932"
"4055","ENSG00000161654","NotSig","NM_001369484"
"4056","ENSG00000100242","NotSig","NM_001199579"
"4057","ENSG00000048392","NotSig","NM_001172477"
"4058","ENSG00000065802","NotSig","NM_001040445"
"4059","ENSG00000049246","NotSig","NM_001289861"
"4060","ENSG00000110090","NotSig","NM_001031847"
"4061","ENSG00000082196","NotSig","NM_030945"
"4062","ENSG00000234231","NotSig","NR_160651"
"4063","ENSG00000188610","NotSig","NM_001100910"
"4064","ENSG00000206237","NotSig","NM_001243961"
"4065","ENSG00000143228","NotSig","NM_031423"
"4066","ENSG00000185432","NotSig","NM_014033"
"4067","ENSG00000136231","NotSig","NM_006547"
"4068","ENSG00000196866","NotSig","NM_021065"
"4069","ENSG00000110046","NotSig","NM_001367971"
"4070","ENSG00000108176","NotSig","NM_021800"
"4071","ENSG00000145868","NotSig","NM_001271723"
"4072","ENSG00000143952","NotSig","NM_001005739"
"4073","ENSG00000165533","NotSig","NM_001288781"
"4074","ENSG00000124784","NotSig","NM_001348194"
